Date,Time,Ptch(rad),Roll(rad),Yaw(rad),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),FM,GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,arm,SG,SH,SI,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-05-04,13:41:31.030,-0.08,0.32,2.95,-62,0,99,14,0,5,50,-52,100,15,"HOLD",53.760055 -1.543187,40.2,135.40,22,10,11.4,3.8,620,58,-0.2,3,2,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:31.530,-0.08,0.32,2.95,-62,0,100,14,0,5,50,-53,100,13,"HOLD",53.760055 -1.543187,40.2,135.40,22,10,11.4,3.8,620,58,-0.2,3,2,558,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:32.030,-0.08,0.32,2.95,-63,0,100,14,0,5,50,-55,100,14,"HOLD",53.760055 -1.543187,40.2,135.40,22,10,11.4,3.8,620,58,-1.1,3,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:32.530,-0.08,0.32,2.95,-63,0,100,13,0,5,50,-54,100,13,"HOLD",53.760055 -1.543187,40.2,135.40,22,10,11.4,3.8,620,58,-1.1,3,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:33.030,-0.08,0.32,2.95,-65,0,99,14,0,5,50,-57,100,13,"HOLD",53.760055 -1.543187,40.2,135.40,22,10,11.4,3.8,620,58,-1.1,3,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:33.530,-0.08,0.32,2.95,-64,0,100,14,0,5,50,-62,100,14,"HOLD",53.760055 -1.543187,40.2,135.40,22,10,11.4,3.8,620,58,-1.1,2,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:34.030,-0.08,0.32,2.95,-66,0,99,14,0,5,50,-62,100,14,"HOLD",53.759542 -1.542981,38.9,193.50,22,9,11.4,3.8,620,58,-1.1,3,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:34.530,-0.08,0.32,2.95,-67,0,100,14,0,5,50,-60,100,15,"HOLD",53.759542 -1.542981,38.9,193.50,22,9,11.4,3.8,620,58,-1.1,3,3,557,-2,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1499,1501,1778,1501,2012,1501,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:35.030,-0.08,0.32,2.95,-65,0,99,14,0,5,50,-55,100,15,"HOLD",53.759542 -1.542981,38.9,193.50,22,9,11.4,3.5,626,58,-1.1,2,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:35.530,-0.08,0.32,2.95,-66,0,100,14,0,5,50,-65,100,14,"HOLD",53.759542 -1.542981,38.9,193.50,22,9,11.4,3.5,626,58,-1.1,3,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:36.030,-0.15,0.15,-2.35,-67,0,99,14,0,5,50,-60,100,14,"HOLD",53.759542 -1.542981,38.9,193.50,22,9,11.4,3.5,626,58,-1.1,3,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:36.530,-0.15,0.15,-2.35,-64,0,100,14,0,5,50,-56,100,14,"HOLD",53.759542 -1.542981,38.9,193.50,22,9,11.4,3.5,626,58,-1.1,3,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:37.030,-0.15,0.15,-2.35,-61,0,100,14,0,5,50,-51,100,14,"HOLD",53.759542 -1.542981,38.9,193.50,22,9,11.4,3.5,626,58,-1.1,3,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:37.530,-0.15,0.15,-2.35,-58,0,99,14,0,5,50,-50,100,14,"HOLD",53.759542 -1.542981,38.9,193.50,22,9,11.4,3.5,626,58,0.1,3,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:38.030,-0.15,0.15,-2.35,-56,0,99,14,0,5,50,-49,100,14,"HOLD",53.759542 -1.542981,38.9,193.50,22,9,11.4,3.5,626,58,0.1,3,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:38.530,-0.15,0.15,-2.35,-56,0,100,14,0,5,50,-50,100,14,"HOLD",53.759542 -1.542981,38.9,193.50,22,9,11.4,3.5,626,58,0.1,3,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1499,1501,1778,1501,2012,1501,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:39.030,-0.15,0.15,-2.35,-60,0,100,14,0,5,50,-49,100,13,"HOLD",53.759542 -1.542981,38.9,193.50,22,9,11.4,3.5,626,58,0.1,3,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:39.530,-0.15,0.15,-2.35,-59,0,100,14,0,5,50,-57,100,14,"HOLD",53.759184 -1.543544,35.5,249.00,21,9,11.4,3.5,626,58,0.1,2,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:40.030,-0.15,0.15,-2.35,-58,0,100,14,0,5,50,-51,100,14,"HOLD",53.759184 -1.543544,35.5,249.00,21,9,11.4,3.5,626,58,0.1,2,2,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:40.530,-0.15,0.15,-2.35,-63,0,99,14,0,5,50,-66,100,14,"HOLD",53.759184 -1.543544,35.5,249.00,21,9,11.4,3.8,632,58,0.1,3,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:41.030,-0.15,0.15,-2.35,-64,0,99,14,0,5,50,-52,100,14,"HOLD",53.759184 -1.543544,35.5,249.00,21,9,11.4,3.8,632,58,0.1,2,2,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:41.530,-0.16,0.20,-1.50,-63,0,99,14,0,5,50,-55,100,14,"HOLD",53.759184 -1.543544,35.5,249.00,21,9,11.4,3.8,632,58,0.1,3,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:42.030,-0.16,0.20,-1.50,-62,0,99,14,0,5,50,-59,100,14,"HOLD",53.759184 -1.543544,35.5,249.00,21,9,11.4,3.8,632,58,0.1,3,2,558,0,13,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:42.530,-0.16,0.20,-1.50,-67,0,99,14,0,5,50,-55,100,15,"HOLD",53.759184 -1.543544,35.5,249.00,21,9,11.4,3.8,632,58,0.1,2,2,557,-1,13,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:43.030,-0.16,0.20,-1.50,-69,0,100,14,0,5,50,-62,100,15,"HOLD",53.759184 -1.543544,35.5,249.00,21,9,11.4,3.8,632,58,0.4,3,2,557,-1,13,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:43.530,-0.16,0.20,-1.50,-66,0,100,14,0,5,50,-53,100,15,"HOLD",53.759184 -1.543544,35.5,249.00,21,9,11.4,3.8,632,58,0.4,3,2,558,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:44.030,-0.16,0.20,-1.50,-58,0,99,14,0,5,50,-58,100,14,"HOLD",53.759184 -1.543544,35.5,249.00,21,9,11.4,3.8,632,58,0.4,2,2,558,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:44.530,-0.16,0.20,-1.50,-60,0,100,14,0,5,50,-51,100,14,"HOLD",53.759184 -1.543544,35.5,249.00,21,9,11.4,3.8,632,58,0.4,2,2,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:45.030,-0.16,0.20,-1.50,-56,0,99,14,0,5,50,-47,100,14,"HOLD",53.759240 -1.544405,42.3,306.00,22,10,11.4,3.8,632,58,0.4,2,2,558,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:45.530,-0.16,0.20,-1.50,-55,0,100,14,0,5,50,-49,100,15,"HOLD",53.759240 -1.544405,42.3,306.00,22,10,11.4,3.8,632,58,0.4,2,2,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:46.030,-0.16,0.20,-1.50,-58,0,100,14,0,5,50,-51,100,13,"HOLD",53.759240 -1.544405,42.3,306.00,22,10,11.4,3.4,637,58,0.4,2,3,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:46.530,-0.16,0.20,-1.50,-53,0,100,13,0,5,50,-46,100,14,"HOLD",53.759240 -1.544405,42.3,306.00,22,10,11.4,3.4,637,58,0.4,2,2,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:47.030,0.00,0.33,-0.40,-56,0,100,14,0,5,50,-50,100,14,"HOLD",53.759240 -1.544405,42.3,306.00,22,10,11.4,3.4,637,58,0.4,2,2,558,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:47.530,0.00,0.33,-0.40,-55,0,99,14,0,5,50,-49,100,16,"HOLD",53.759240 -1.544405,42.3,306.00,22,10,11.4,3.4,637,58,0.4,2,2,558,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:48.030,0.00,0.33,-0.40,-62,0,99,14,0,5,50,-49,100,14,"HOLD",53.759240 -1.544405,42.3,306.00,22,10,11.4,3.4,637,58,0.4,2,2,558,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:48.530,0.00,0.33,-0.40,-60,0,99,14,0,5,50,-48,100,14,"HOLD",53.759240 -1.544405,42.3,306.00,22,10,11.4,3.4,637,58,0.4,2,2,557,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1778,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:49.030,0.00,0.33,-0.40,-56,0,98,14,0,5,50,-48,100,13,"HOLD",53.759240 -1.544405,42.3,306.00,22,10,11.4,3.4,637,58,-1.8,2,2,558,-1,13,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:49.530,0.00,0.33,-0.40,-57,0,99,14,0,5,50,-51,100,14,"HOLD",53.759240 -1.544405,42.3,306.00,22,10,11.4,3.4,637,58,-1.8,2,2,558,0,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:50.030,0.00,0.33,-0.40,-59,0,100,14,0,5,50,-51,100,13,"HOLD",53.759240 -1.544405,42.3,306.00,22,10,11.4,3.4,637,58,-1.8,2,2,558,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:50.530,0.00,0.33,-0.40,-60,0,100,14,0,5,50,-49,100,15,"HOLD",53.759747 -1.544816,48.4,4.70,22,10,11.4,3.4,637,58,-1.8,2,2,558,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:51.030,0.00,0.33,-0.40,-56,0,100,14,0,5,50,-48,100,14,"HOLD",53.759747 -1.544816,48.4,4.70,22,10,11.4,3.4,637,58,-1.8,2,2,558,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:51.530,0.00,0.33,-0.40,-55,0,99,14,0,5,50,-48,100,13,"HOLD",53.759747 -1.544816,48.4,4.70,22,10,11.4,3.6,642,58,-1.8,2,2,558,-1,13,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:52.030,0.00,0.33,-0.40,-55,0,99,14,0,5,50,-49,100,14,"HOLD",53.759747 -1.544816,48.4,4.70,22,10,11.4,3.6,642,58,-1.8,2,2,558,-1,13,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:52.530,-0.09,0.23,0.83,-61,0,99,14,0,5,50,-54,100,15,"HOLD",53.759747 -1.544816,48.4,4.70,22,10,11.4,3.6,642,58,-1.8,2,2,559,-1,13,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:53.030,-0.09,0.23,0.83,-73,0,100,13,0,5,50,-80,100,10,"HOLD",53.759747 -1.544816,48.4,4.70,22,10,11.4,3.6,642,58,-1.8,2,2,559,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:53.530,-0.09,0.23,0.83,-73,0,100,13,0,5,50,-62,100,14,"HOLD",53.759747 -1.544816,48.4,4.70,22,10,11.4,3.6,642,58,-1.8,2,2,558,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:54.030,-0.09,0.23,0.83,-66,0,100,14,0,5,50,-56,100,14,"HOLD",53.759747 -1.544816,48.4,4.70,22,10,11.4,3.6,642,58,-1.8,2,2,559,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:54.530,-0.09,0.23,0.83,-65,0,100,14,0,5,50,-61,100,14,"HOLD",53.759747 -1.544816,48.4,4.70,22,10,11.4,3.6,642,58,0.0,2,3,559,-1,13,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:55.030,-0.09,0.23,0.83,-62,0,100,14,0,5,50,-64,100,14,"HOLD",53.759747 -1.544816,48.4,4.70,22,10,11.4,3.6,642,58,0.0,3,2,558,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:55.530,-0.09,0.23,0.83,-74,0,100,13,0,5,50,-60,100,15,"HOLD",53.759747 -1.544816,48.4,4.70,22,10,11.4,3.6,642,58,0.0,2,2,558,0,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:56.030,-0.09,0.23,0.83,-65,0,99,14,0,5,50,-52,100,14,"HOLD",53.760176 -1.544132,40.2,73.90,20,10,11.4,3.6,642,58,0.0,2,2,558,-1,12,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:56.530,-0.09,0.23,0.83,-61,0,99,14,0,5,50,-52,100,14,"HOLD",53.760176 -1.544132,40.2,73.90,20,10,11.4,3.6,642,58,0.0,2,2,558,0,13,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1500,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2026-05-04,13:41:57.030,-0.09,0.23,0.83,-60,0,100,14,0,5,50,-50,100,14,"HOLD",53.760176 -1.544132,40.2,73.90,20,10,11.4,3.6,642,58,0.0,3,2,558,-1,13,-1024,-93,-1024,1024,1,0,-1,1,-1,1,-1,-1,-1,0x0000000000000000,1500,1501,1779,1501,2012,1500,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
